Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Egypt, Arab Rep.",EGY,"Time required to start a business, male (days)",IC.REG.DURS.MA,12,16,16,16,11,12
"Egypt, Arab Rep.",EGY,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,19.94000053,21.63999939,20.72999954,20.80999947,22.25,..
"Egypt, Arab Rep.",EGY,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,31.45999908,32.79000092,30.92000008,31.32999992,34.75999832,..
"Egypt, Arab Rep.",EGY,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,13.63000011,15.19999981,14.86999989,14.76000023,15.18999958,..
"Egypt, Arab Rep.",EGY,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,11.53999996,8.970000267,8.609999657,6.869999886,4.110000134,4.900000095
"Egypt, Arab Rep.",EGY,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,12.84000015,8.350000381,8.039999962,5.46999979,6.150000095,24.95999908
"Egypt, Arab Rep.",EGY,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,11.40999985,9.100000381,8.739999771,7.179999828,3.900000095,3.319999933
"Egypt, Arab Rep.",EGY,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,15.84000015,16.67000008,15.90999985,15.67000008,10.47999954,11.14000034
"Egypt, Arab Rep.",EGY,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,32.90999985,34.77999878,32.79000092,33.22000122,23.53000069,27.38999939
"Egypt, Arab Rep.",EGY,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,10.94999981,11.18000031,10.85999966,10.55000019,7.519999981,6.699999809
"Egypt, Arab Rep.",EGY,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,4.791666667,4.716666667,5.741666667,6.083333333,6,5.166666667
"Egypt, Arab Rep.",EGY,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,7.5,..,..,..
"Egypt, Arab Rep.",EGY,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.965911,..,3.184964,..,2.82,..
"Egypt, Arab Rep.",EGY,"Time to export, border compliance (hours)",IC.EXP.TMBC,48,48,48,48,48,48
"Egypt, Arab Rep.",EGY,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,88,88,88,88,88,88
"Egypt, Arab Rep.",EGY,"Time to import, border compliance (hours)",IC.IMP.TMBC,120,120,240,240,240,240
"Egypt, Arab Rep.",EGY,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,192,192,265,265,265,265
El Salvador,SLV,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,44.7,43.4,41.4,41.4,45.1,43.3
El Salvador,SLV,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,44.7,43.4,41.4,41.4,45.1,43.3
El Salvador,SLV,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,44.7,43.4,41.4,41.4,45.1,43.3
El Salvador,SLV,Time required to start a business (days),IC.REG.DURS,16.5,16.5,16.5,16.5,16.5,16.5
El Salvador,SLV,"Time required to start a business, female (days)",IC.REG.DURS.FE,16.5,16.5,16.5,16.5,16.5,16.5
El Salvador,SLV,"Time required to start a business, male (days)",IC.REG.DURS.MA,16.5,16.5,16.5,16.5,16.5,16.5
El Salvador,SLV,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.339999914,4.409999847,6.579999924,5.210000038,4.980000019,6.460000038
El Salvador,SLV,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,3.660000086,5.010000229,8.859999657,5.639999866,5.289999962,7.679999828
El Salvador,SLV,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,2.980000019,3.769999981,4.349999905,4.760000229,4.650000095,5.25
El Salvador,SLV,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,3.809999943,3.890000105,3.410000086,3.690000057,3.75,3.390000105
El Salvador,SLV,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,1.970000029,2.880000114,2.299999952,3.329999924,2.680000067,2.930000067
El Salvador,SLV,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,4.940000057,4.460000038,4.099999905,3.900000095,4.369999886,3.680000067
El Salvador,SLV,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,6.389999866,5.809999943,6.849999905,6.789999962,5.96999979,6.179999828
El Salvador,SLV,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,5.940000057,5.909999847,6.590000153,6.900000095,6.449999809,7.440000057
El Salvador,SLV,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,6.75,5.739999771,7.050000191,6.710000038,5.610000134,5.239999771
El Salvador,SLV,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..
El Salvador,SLV,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,2.9,..,..,..
El Salvador,SLV,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.960467,..,2.705726,..,2.58,..
El Salvador,SLV,"Time to export, border compliance (hours)",IC.EXP.TMBC,14,38,38,30,24,24
El Salvador,SLV,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,9.333333,9.333333,9.333333,9.333333,9.333333,9.333333
El Salvador,SLV,"Time to import, border compliance (hours)",IC.IMP.TMBC,15.66667,39.66667,39.66667,36,36,36
El Salvador,SLV,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333
Equatorial Guinea,GNQ,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,99,99.4,102.7,103.4,101.2,59.1
Equatorial Guinea,GNQ,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,99,99.4,102.7,103.4,101.2,59.1
Equatorial Guinea,GNQ,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,99,99.4,102.7,103.4,101.2,59.1
Equatorial Guinea,GNQ,Time required to start a business (days),IC.REG.DURS,150,150,149,33,33,33
Equatorial Guinea,GNQ,"Time required to start a business, female (days)",IC.REG.DURS.FE,150,150,149,33,33,33
Equatorial Guinea,GNQ,"Time required to start a business, male (days)",IC.REG.DURS.MA,150,150,149,33,33,33
Equatorial Guinea,GNQ,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..
Equatorial Guinea,GNQ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..
Equatorial Guinea,GNQ,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..
Equatorial Guinea,GNQ,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Equatorial Guinea,GNQ,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.354636,..,1.87919,..,2.32,..
Equatorial Guinea,GNQ,"Time to export, border compliance (hours)",IC.EXP.TMBC,132,132,132,132,132,132
Equatorial Guinea,GNQ,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,154,154,154,154,154,154
Equatorial Guinea,GNQ,"Time to import, border compliance (hours)",IC.IMP.TMBC,240,240,240,240,240,240
Equatorial Guinea,GNQ,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,240,240,240,240,240,240
Eritrea,ERI,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,41.5,38.1,37.6,27,23.7,21.3
Eritrea,ERI,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,41.5,38.1,37.6,27,23.7,21.3
Eritrea,ERI,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,41.5,38.1,37.6,27,23.7,21.3
Eritrea,ERI,Time required to start a business (days),IC.REG.DURS,84,84,84,84,84,84
Eritrea,ERI,"Time required to start a business, female (days)",IC.REG.DURS.FE,84,84,84,84,84,84
Eritrea,ERI,"Time required to start a business, male (days)",IC.REG.DURS.MA,84,84,84,84,84,84
Eritrea,ERI,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..
Eritrea,ERI,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..
Eritrea,ERI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..
Eritrea,ERI,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..
Eritrea,ERI,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..
Eritrea,ERI,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..
Eritrea,ERI,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..
Eritrea,ERI,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..
Eritrea,ERI,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..
Eritrea,ERI,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..
Eritrea,ERI,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Eritrea,ERI,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.084755,..,2.171842,..,2.09,..
Eritrea,ERI,"Time to export, border compliance (hours)",IC.EXP.TMBC,..,..,..,..,..,..
Eritrea,ERI,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,..,..,..,..,..,..
Eritrea,ERI,"Time to import, border compliance (hours)",IC.IMP.TMBC,..,..,..,..,..,..
Eritrea,ERI,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,..,..,..,..,..,..
Estonia,EST,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,1.4,1.3,1.2,1.2,1.1,1
Estonia,EST,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,1.4,1.3,1.2,1.2,1.1,1
Estonia,EST,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,1.4,1.3,1.2,1.2,1.1,1
Estonia,EST,Time required to start a business (days),IC.REG.DURS,4.5,3.5,3.5,3.5,3.5,3.5
Estonia,EST,"Time required to start a business, female (days)",IC.REG.DURS.FE,4.5,3.5,3.5,3.5,3.5,3.5
Estonia,EST,"Time required to start a business, male (days)",IC.REG.DURS.MA,4.5,3.5,3.5,3.5,3.5,3.5
Estonia,EST,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.760000229,3.849999905,3.859999895,3.200000048,3.559999943,2.859999895
Estonia,EST,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,4.75,4.21999979,3.74000001,3,3.420000076,2.940000057
Estonia,EST,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,4.78000021,3.25999999,4.050000191,3.50999999,3.779999971,2.74000001
Estonia,EST,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,12.78999996,12.25,12.73999977,10.85000038,10.28999996,9.81000042
Estonia,EST,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,11.40999985,13.02999973,13.76000023,11.34000015,12.60999966,12.47999954
Estonia,EST,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,13.35000038,11.85999966,12.25,10.61999989,9.109999657,8.409999847
Estonia,EST,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,8.100000381,6.760000229,7.760000229,6.679999828,5.789999962,4.769999981
Estonia,EST,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,8.380000114,7.190000057,7.420000076,6.920000076,6.320000172,6
Estonia,EST,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,7.889999866,6.440000057,8.010000229,6.5,5.409999847,3.910000086
Estonia,EST,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..
Estonia,EST,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,1.8
Estonia,EST,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,3.34592,..,3.363489,..,3.31,..
Estonia,EST,"Time to export, border compliance (hours)",IC.EXP.TMBC,2,2,2,2,2,2
Estonia,EST,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,0.5,0.5,0.5,0.5,0.5,0.5
Estonia,EST,"Time to import, border compliance (hours)",IC.IMP.TMBC,0,0,0,0,0,0
Estonia,EST,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,0.5,0.5,0.5,0.5,0.5,0.5
Eswatini,SWZ,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,23.3,23.4,16.6,16.4,18.3,10.7
Eswatini,SWZ,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,23.3,23.4,16.6,16.4,18.3,10.7
Eswatini,SWZ,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,23.3,23.4,16.6,16.4,18.3,10.7
Eswatini,SWZ,Time required to start a business (days),IC.REG.DURS,30,30,30,30,30,21.5
Eswatini,SWZ,"Time required to start a business, female (days)",IC.REG.DURS.FE,30,30,30,30,30,21.5
Eswatini,SWZ,"Time required to start a business, male (days)",IC.REG.DURS.MA,30,30,30,30,30,21.5
Eswatini,SWZ,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,11.34000015,..,..,..
Eswatini,SWZ,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,12.82999992,..,..,..
Eswatini,SWZ,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,9.859999657,..,..,..
Eswatini,SWZ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,25.38999939,..,..,..
Eswatini,SWZ,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,27.59000015,..,..,..
Eswatini,SWZ,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,23.23999977,..,..,..
Eswatini,SWZ,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,28.95000076,..,..,..
Eswatini,SWZ,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,21.20999908,..,..,..
Eswatini,SWZ,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,36.81999969,..,..,..
Eswatini,SWZ,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,6.485,6.771666667,7.31,7.55,6.5525,6.44
Eswatini,SWZ,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,4.1,..,..,..
Eswatini,SWZ,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,..,..,..,..,..,..
Eswatini,SWZ,"Time to export, border compliance (hours)",IC.EXP.TMBC,2.722222,2.722222,2.722222,2.111111,2.111111,2.111111
Eswatini,SWZ,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,3.555556,3.555556,3.555556,2,2,2
Eswatini,SWZ,"Time to import, border compliance (hours)",IC.IMP.TMBC,4.611111,4.611111,4.611111,3.055556,3.055556,3.055556
Eswatini,SWZ,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,3.555556,3.555556,3.555556,3.555556,3.555556,3.555556
Ethiopia,ETH,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,93.7,79.1,69.3,57.8,52.7,45.4
Ethiopia,ETH,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,93.7,79.1,69.3,57.8,52.7,45.4
Ethiopia,ETH,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,93.7,79.1,69.3,57.8,52.7,45.4
Ethiopia,ETH,Time required to start a business (days),IC.REG.DURS,39,35,35,33,32,32
Ethiopia,ETH,"Time required to start a business, female (days)",IC.REG.DURS.FE,39,35,35,33,32,32
Ethiopia,ETH,"Time required to start a business, male (days)",IC.REG.DURS.MA,39,35,35,33,32,32
Ethiopia,ETH,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..
Ethiopia,ETH,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..
Ethiopia,ETH,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..
Ethiopia,ETH,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..
Ethiopia,ETH,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..
Ethiopia,ETH,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..
Ethiopia,ETH,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..
Ethiopia,ETH,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..
Ethiopia,ETH,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..
Ethiopia,ETH,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..
Ethiopia,ETH,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,7.7,..,..,..,..
Ethiopia,ETH,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.593625,..,2.376767,..,..,..
Ethiopia,ETH,"Time to export, border compliance (hours)",IC.EXP.TMBC,56.91346,56.91346,56.91346,50.91346,50.91346,50.91346
Ethiopia,ETH,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,91,91,91,76,76,76
Ethiopia,ETH,"Time to import, border compliance (hours)",IC.IMP.TMBC,109.1538,109.1538,109.1538,72.23077,72.23077,72.23077
Ethiopia,ETH,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,208.8,208.8,208.8,194,194,194
Faroe Islands,FRO,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,..,..,..,..,..,..
Faroe Islands,FRO,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,..
Faroe Islands,FRO,"Time required to start a business, female (days)",IC.REG.DURS.FE,..,..,..,..,..,..
Faroe Islands,FRO,"Time required to start a business, male (days)",IC.REG.DURS.MA,..,..,..,..,..,..
Faroe Islands,FRO,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..
Faroe Islands,FRO,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..
Faroe Islands,FRO,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..
Faroe Islands,FRO,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Faroe Islands,FRO,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,..,..,..,..,..,..
Faroe Islands,FRO,"Time to export, border compliance (hours)",IC.EXP.TMBC,..,..,..,..,..,..
Faroe Islands,FRO,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,..,..,..,..,..,..
Faroe Islands,FRO,"Time to import, border compliance (hours)",IC.IMP.TMBC,..,..,..,..,..,..
Faroe Islands,FRO,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,..,..,..,..,..,..
Fiji,FJI,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,22.5,21.3,17.9,16.9,15.9,14.5
Fiji,FJI,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,22.5,21.3,17.9,16.9,15.9,14.5
Fiji,FJI,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,22.5,21.3,17.9,16.9,15.9,14.5
Fiji,FJI,Time required to start a business (days),IC.REG.DURS,58,58,40,40,40,40
Fiji,FJI,"Time required to start a business, female (days)",IC.REG.DURS.FE,58,58,40,40,40,40
Fiji,FJI,"Time required to start a business, male (days)",IC.REG.DURS.MA,58,58,40,40,40,40
Fiji,FJI,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,1.470000029,..,5.019999981,..,..,..
Fiji,FJI,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,2.140000105,..,6.260000229,..,..,..
Fiji,FJI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,1.029999971,..,4.159999847,..,..,..
Fiji,FJI,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,3.630000114,..,2.579999924,..,..,..
Fiji,FJI,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,4.360000134,..,2.5,..,..,..
Fiji,FJI,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,3.349999905,..,2.599999905,..,..,..
Fiji,FJI,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,8.56000042,..,5.550000191,..,..,..
Fiji,FJI,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,12.06999969,..,7.349999905,..,..,..
Fiji,FJI,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,6.679999828,..,4.590000153,..,..,..
Fiji,FJI,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,4.592109484,3.331275202,3.079366505,2.489967326,2.232448256,1.349818143
Fiji,FJI,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Fiji,FJI,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.545003,..,2.316186,..,2.35,..
Fiji,FJI,"Time to export, border compliance (hours)",IC.EXP.TMBC,56,56,56,56,56,56
Fiji,FJI,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,56.33333,56.33333,56.33333,56.33333,56.33333,56.33333
Fiji,FJI,"Time to import, border compliance (hours)",IC.IMP.TMBC,42,42,42,42,42,34.75
Fiji,FJI,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,33.75,33.75,33.75,33.75,33.75,33.75
Finland,FIN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,0.9,0.9,0.9,0.8,0.8,0.7
Finland,FIN,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,0.9,0.9,0.9,0.8,0.8,0.7
Finland,FIN,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,0.9,0.9,0.9,0.8,0.8,0.7
Finland,FIN,Time required to start a business (days),IC.REG.DURS,17,17,17,17,17,13
Finland,FIN,"Time required to start a business, female (days)",IC.REG.DURS.FE,17,17,17,17,17,13
Finland,FIN,"Time required to start a business, male (days)",IC.REG.DURS.MA,17,17,17,17,17,13
Finland,FIN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,5.059999943,5.949999809,5.809999943,5.210000038,4.179999828,3.940000057
Finland,FIN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,4.579999924,5.659999847,5.690000057,5.25,4.230000019,3.700000048
Finland,FIN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,5.679999828,6.320000172,5.980000019,5.159999847,4.110000134,4.260000229
Finland,FIN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,17.18000031,17.62000084,16.71999931,17.94000053,15.86999989,16.04000092
Finland,FIN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,18.89999962,19.90999985,20.81999969,21.63999939,17.93000031,17.84000015
Finland,FIN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,16.09000015,16.18000031,14.13000011,15.76000023,14.69999981,14.97000027
Finland,FIN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,9.399999619,10.23999977,9.510000229,9.420000076,8.279999733,7.199999809
