Country Name,Series Name,year,value
Singapore,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,4.28000021
Singapore,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,3.910000086
Singapore,Unemployment with basic education (% of total labor force with basic education),2015,3.49000001
Singapore,"Unemployment with basic education, female (% of female labor force with basic education)",2015,3.039999962
Singapore,"Unemployment with basic education, male (% of male labor force with basic education)",2015,3.819999933
Singapore,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,40.59000015
Singapore,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,39.79000092
Singapore,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,41.29999924
Singapore,"Interest rate spread (lending rate minus deposit rate, %)",2015,5.183333333
Singapore,Average time to clear exports through customs (days),2015,0
Singapore,Logistics performance index: Overall (1=low to 5=high),2015,0
Singapore,"Time to export, border compliance (hours)",2015,12
Singapore,"Time to export, documentary compliance (hours)",2015,2
Singapore,"Time to import, border compliance (hours)",2015,35.42857
Singapore,"Time to import, documentary compliance (hours)",2015,3
Slovak Republic,Cost of business start-up procedures (% of GNI per capita),2015,1.5
Slovak Republic,"Cost of business start-up procedures, female (% of GNI per capita)",2015,1.5
Slovak Republic,"Cost of business start-up procedures, male (% of GNI per capita)",2015,1.5
Slovak Republic,Time required to start a business (days),2015,26.5
Slovak Republic,"Time required to start a business, female (days)",2015,26.5
Slovak Republic,"Time required to start a business, male (days)",2015,26.5
Slovak Republic,Unemployment with advanced education (% of total labor force with advanced education),2015,6.039999962
Slovak Republic,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,6.920000076
Slovak Republic,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,5.070000172
Slovak Republic,Unemployment with intermediate education (% of total labor force with intermediate education),2015,10.96000004
Slovak Republic,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,12.93999958
Slovak Republic,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,9.5
Slovak Republic,Unemployment with basic education (% of total labor force with basic education),2015,38.68000031
Slovak Republic,"Unemployment with basic education, female (% of female labor force with basic education)",2015,36.47999954
Slovak Republic,"Unemployment with basic education, male (% of male labor force with basic education)",2015,40.81999969
Slovak Republic,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,31.78000069
Slovak Republic,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,24.88999939
Slovak Republic,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,38.36999893
Slovak Republic,"Interest rate spread (lending rate minus deposit rate, %)",2015,0
Slovak Republic,Average time to clear exports through customs (days),2015,0
Slovak Republic,Logistics performance index: Overall (1=low to 5=high),2015,0
Slovak Republic,"Time to export, border compliance (hours)",2015,0
Slovak Republic,"Time to export, documentary compliance (hours)",2015,0.5
Slovak Republic,"Time to import, border compliance (hours)",2015,0
Slovak Republic,"Time to import, documentary compliance (hours)",2015,0.5
Slovenia,Cost of business start-up procedures (% of GNI per capita),2015,0
Slovenia,"Cost of business start-up procedures, female (% of GNI per capita)",2015,0
Slovenia,"Cost of business start-up procedures, male (% of GNI per capita)",2015,0
Slovenia,Time required to start a business (days),2015,6
Slovenia,"Time required to start a business, female (days)",2015,6
Slovenia,"Time required to start a business, male (days)",2015,6
Slovenia,Unemployment with advanced education (% of total labor force with advanced education),2015,5.800000191
Slovenia,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,6.699999809
Slovenia,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,4.579999924
Slovenia,Unemployment with intermediate education (% of total labor force with intermediate education),2015,9.930000305
Slovenia,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,12.18000031
Slovenia,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,8.449999809
Slovenia,Unemployment with basic education (% of total labor force with basic education),2015,13.77999973
Slovenia,"Unemployment with basic education, female (% of female labor force with basic education)",2015,13.35999966
Slovenia,"Unemployment with basic education, male (% of male labor force with basic education)",2015,14.11999989
Slovenia,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,35.40999985
Slovenia,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,31.77000046
Slovenia,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,38.95000076
Slovenia,"Interest rate spread (lending rate minus deposit rate, %)",2015,0
Slovenia,Average time to clear exports through customs (days),2015,0
Slovenia,Logistics performance index: Overall (1=low to 5=high),2015,0
Slovenia,"Time to export, border compliance (hours)",2015,0
Slovenia,"Time to export, documentary compliance (hours)",2015,0.5
Slovenia,"Time to import, border compliance (hours)",2015,0
Slovenia,"Time to import, documentary compliance (hours)",2015,0.5
Solomon Islands,Cost of business start-up procedures (% of GNI per capita),2015,31.4
Solomon Islands,"Cost of business start-up procedures, female (% of GNI per capita)",2015,31.4
Solomon Islands,"Cost of business start-up procedures, male (% of GNI per capita)",2015,31.4
Solomon Islands,Time required to start a business (days),2015,9
Solomon Islands,"Time required to start a business, female (days)",2015,9
Solomon Islands,"Time required to start a business, male (days)",2015,9
Solomon Islands,Unemployment with advanced education (% of total labor force with advanced education),2015,0
Solomon Islands,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,0
Solomon Islands,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,0
Solomon Islands,Unemployment with intermediate education (% of total labor force with intermediate education),2015,0
Solomon Islands,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,0
Solomon Islands,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,0
Solomon Islands,Unemployment with basic education (% of total labor force with basic education),2015,0
Solomon Islands,"Unemployment with basic education, female (% of female labor force with basic education)",2015,0
Solomon Islands,"Unemployment with basic education, male (% of male labor force with basic education)",2015,0
Solomon Islands,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,0
Solomon Islands,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,0
Solomon Islands,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,0
Solomon Islands,"Interest rate spread (lending rate minus deposit rate, %)",2015,10.17166667
Solomon Islands,Average time to clear exports through customs (days),2015,6.3
Solomon Islands,Logistics performance index: Overall (1=low to 5=high),2015,0
Solomon Islands,"Time to export, border compliance (hours)",2015,109.5
Solomon Islands,"Time to export, documentary compliance (hours)",2015,60
Solomon Islands,"Time to import, border compliance (hours)",2015,108
Solomon Islands,"Time to import, documentary compliance (hours)",2015,36.5
Somalia,Cost of business start-up procedures (% of GNI per capita),2015,180
Somalia,"Cost of business start-up procedures, female (% of GNI per capita)",2015,180
Somalia,"Cost of business start-up procedures, male (% of GNI per capita)",2015,180
Somalia,Time required to start a business (days),2015,70
Somalia,"Time required to start a business, female (days)",2015,70
Somalia,"Time required to start a business, male (days)",2015,70
Somalia,Unemployment with advanced education (% of total labor force with advanced education),2015,0
Somalia,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,0
Somalia,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,0
Somalia,Unemployment with intermediate education (% of total labor force with intermediate education),2015,0
Somalia,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,0
Somalia,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,0
Somalia,Unemployment with basic education (% of total labor force with basic education),2015,0
Somalia,"Unemployment with basic education, female (% of female labor force with basic education)",2015,0
Somalia,"Unemployment with basic education, male (% of male labor force with basic education)",2015,0
Somalia,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,0
Somalia,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,0
Somalia,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,0
Somalia,"Interest rate spread (lending rate minus deposit rate, %)",2015,0
Somalia,Average time to clear exports through customs (days),2015,0
Somalia,Logistics performance index: Overall (1=low to 5=high),2015,0
Somalia,"Time to export, border compliance (hours)",2015,44
Somalia,"Time to export, documentary compliance (hours)",2015,72.5
Somalia,"Time to import, border compliance (hours)",2015,85
Somalia,"Time to import, documentary compliance (hours)",2015,76
South Africa,Cost of business start-up procedures (% of GNI per capita),2015,0.3
South Africa,"Cost of business start-up procedures, female (% of GNI per capita)",2015,0.3
South Africa,"Cost of business start-up procedures, male (% of GNI per capita)",2015,0.3
South Africa,Time required to start a business (days),2015,46
South Africa,"Time required to start a business, female (days)",2015,46
South Africa,"Time required to start a business, male (days)",2015,46
South Africa,Unemployment with advanced education (% of total labor force with advanced education),2015,8.569999695
South Africa,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,9.220000267
South Africa,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,7.869999886
South Africa,Unemployment with intermediate education (% of total labor force with intermediate education),2015,24.71999931
South Africa,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,28.12999916
South Africa,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,21.79999924
South Africa,Unemployment with basic education (% of total labor force with basic education),2015,28.14999962
South Africa,"Unemployment with basic education, female (% of female labor force with basic education)",2015,31.05999947
South Africa,"Unemployment with basic education, male (% of male labor force with basic education)",2015,25.86000061
South Africa,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,30.69000053
South Africa,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,27.20999908
South Africa,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,34.13999939
South Africa,"Interest rate spread (lending rate minus deposit rate, %)",2015,3.263333333
South Africa,Average time to clear exports through customs (days),2015,0
South Africa,Logistics performance index: Overall (1=low to 5=high),2015,0
South Africa,"Time to export, border compliance (hours)",2015,92
South Africa,"Time to export, documentary compliance (hours)",2015,68
South Africa,"Time to import, border compliance (hours)",2015,87
South Africa,"Time to import, documentary compliance (hours)",2015,36
South Sudan,Cost of business start-up procedures (% of GNI per capita),2015,330.1
South Sudan,"Cost of business start-up procedures, female (% of GNI per capita)",2015,330.1
South Sudan,"Cost of business start-up procedures, male (% of GNI per capita)",2015,330.1
South Sudan,Time required to start a business (days),2015,14
South Sudan,"Time required to start a business, female (days)",2015,14
South Sudan,"Time required to start a business, male (days)",2015,14
South Sudan,Unemployment with advanced education (% of total labor force with advanced education),2015,0
South Sudan,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,0
South Sudan,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,0
South Sudan,Unemployment with intermediate education (% of total labor force with intermediate education),2015,0
South Sudan,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,0
South Sudan,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,0
South Sudan,Unemployment with basic education (% of total labor force with basic education),2015,0
South Sudan,"Unemployment with basic education, female (% of female labor force with basic education)",2015,0
South Sudan,"Unemployment with basic education, male (% of male labor force with basic education)",2015,0
South Sudan,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,0
South Sudan,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,0
South Sudan,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,0
South Sudan,"Interest rate spread (lending rate minus deposit rate, %)",2015,12.58373051
South Sudan,Average time to clear exports through customs (days),2015,0
South Sudan,Logistics performance index: Overall (1=low to 5=high),2015,0
South Sudan,"Time to export, border compliance (hours)",2015,146
South Sudan,"Time to export, documentary compliance (hours)",2015,192
South Sudan,"Time to import, border compliance (hours)",2015,179
South Sudan,"Time to import, documentary compliance (hours)",2015,360
Spain,Cost of business start-up procedures (% of GNI per capita),2015,4.4
Spain,"Cost of business start-up procedures, female (% of GNI per capita)",2015,4.4
Spain,"Cost of business start-up procedures, male (% of GNI per capita)",2015,4.4
Spain,Time required to start a business (days),2015,14
Spain,"Time required to start a business, female (days)",2015,14
Spain,"Time required to start a business, male (days)",2015,14
Spain,Unemployment with advanced education (% of total labor force with advanced education),2015,13.18999958
Spain,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,14.94999981
Spain,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,11.25
Spain,Unemployment with intermediate education (% of total labor force with intermediate education),2015,21.57999992
Spain,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,24.30999947
Spain,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,19.19000053
Spain,Unemployment with basic education (% of total labor force with basic education),2015,30.36000061
Spain,"Unemployment with basic education, female (% of female labor force with basic education)",2015,33.40999985
Spain,"Unemployment with basic education, male (% of male labor force with basic education)",2015,28.31999969
Spain,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,34.72000122
Spain,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,33.18999863
Spain,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,36.16999817
Spain,"Interest rate spread (lending rate minus deposit rate, %)",2015,0
Spain,Average time to clear exports through customs (days),2015,0
Spain,Logistics performance index: Overall (1=low to 5=high),2015,0
Spain,"Time to export, border compliance (hours)",2015,0
Spain,"Time to export, documentary compliance (hours)",2015,0.5
Spain,"Time to import, border compliance (hours)",2015,0
Spain,"Time to import, documentary compliance (hours)",2015,0.5
Sri Lanka,Cost of business start-up procedures (% of GNI per capita),2015,18.7
Sri Lanka,"Cost of business start-up procedures, female (% of GNI per capita)",2015,18.7
Sri Lanka,"Cost of business start-up procedures, male (% of GNI per capita)",2015,18.7
Sri Lanka,Time required to start a business (days),2015,10
Sri Lanka,"Time required to start a business, female (days)",2015,10
Sri Lanka,"Time required to start a business, male (days)",2015,10
Sri Lanka,Unemployment with advanced education (% of total labor force with advanced education),2015,5.989999771
Sri Lanka,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,8.75
Sri Lanka,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,2.50999999
Sri Lanka,Unemployment with intermediate education (% of total labor force with intermediate education),2015,7.829999924
Sri Lanka,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,11.72999954
Sri Lanka,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,5.070000172
Sri Lanka,Unemployment with basic education (% of total labor force with basic education),2015,3.130000114
Sri Lanka,"Unemployment with basic education, female (% of female labor force with basic education)",2015,4.889999866
Sri Lanka,"Unemployment with basic education, male (% of male labor force with basic education)",2015,2.359999895
Sri Lanka,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,33.38999939
Sri Lanka,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,24.79999924
Sri Lanka,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,42.59000015
Sri Lanka,"Interest rate spread (lending rate minus deposit rate, %)",2015,0.970833333
Sri Lanka,Average time to clear exports through customs (days),2015,0
Sri Lanka,Logistics performance index: Overall (1=low to 5=high),2015,0
Sri Lanka,"Time to export, border compliance (hours)",2015,43
Sri Lanka,"Time to export, documentary compliance (hours)",2015,76
Sri Lanka,"Time to import, border compliance (hours)",2015,72
Sri Lanka,"Time to import, documentary compliance (hours)",2015,58
St. Kitts and Nevis,Cost of business start-up procedures (% of GNI per capita),2015,7.9
St. Kitts and Nevis,"Cost of business start-up procedures, female (% of GNI per capita)",2015,7.9
St. Kitts and Nevis,"Cost of business start-up procedures, male (% of GNI per capita)",2015,7.9
St. Kitts and Nevis,Time required to start a business (days),2015,18.5
St. Kitts and Nevis,"Time required to start a business, female (days)",2015,18.5
St. Kitts and Nevis,"Time required to start a business, male (days)",2015,18.5
St. Kitts and Nevis,Unemployment with advanced education (% of total labor force with advanced education),2015,0
St. Kitts and Nevis,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,0
St. Kitts and Nevis,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,0
St. Kitts and Nevis,Unemployment with intermediate education (% of total labor force with intermediate education),2015,0
St. Kitts and Nevis,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,0
St. Kitts and Nevis,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,0
St. Kitts and Nevis,Unemployment with basic education (% of total labor force with basic education),2015,0
St. Kitts and Nevis,"Unemployment with basic education, female (% of female labor force with basic education)",2015,0
St. Kitts and Nevis,"Unemployment with basic education, male (% of male labor force with basic education)",2015,0
St. Kitts and Nevis,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,0
St. Kitts and Nevis,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,0
St. Kitts and Nevis,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,0
St. Kitts and Nevis,"Interest rate spread (lending rate minus deposit rate, %)",2015,6.573916667
St. Kitts and Nevis,Average time to clear exports through customs (days),2015,0
St. Kitts and Nevis,Logistics performance index: Overall (1=low to 5=high),2015,0
St. Kitts and Nevis,"Time to export, border compliance (hours)",2015,27
St. Kitts and Nevis,"Time to export, documentary compliance (hours)",2015,48
St. Kitts and Nevis,"Time to import, border compliance (hours)",2015,37.14286
St. Kitts and Nevis,"Time to import, documentary compliance (hours)",2015,33.14286
St. Lucia,Cost of business start-up procedures (% of GNI per capita),2015,22.4
St. Lucia,"Cost of business start-up procedures, female (% of GNI per capita)",2015,22.4
St. Lucia,"Cost of business start-up procedures, male (% of GNI per capita)",2015,22.4
St. Lucia,Time required to start a business (days),2015,11
St. Lucia,"Time required to start a business, female (days)",2015,11
St. Lucia,"Time required to start a business, male (days)",2015,11
St. Lucia,Unemployment with advanced education (% of total labor force with advanced education),2015,0
St. Lucia,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,0
St. Lucia,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,0
St. Lucia,Unemployment with intermediate education (% of total labor force with intermediate education),2015,0
St. Lucia,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,0
St. Lucia,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,0
St. Lucia,Unemployment with basic education (% of total labor force with basic education),2015,0
St. Lucia,"Unemployment with basic education, female (% of female labor force with basic education)",2015,0
St. Lucia,"Unemployment with basic education, male (% of male labor force with basic education)",2015,0
St. Lucia,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,0
St. Lucia,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,0
St. Lucia,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,0
St. Lucia,"Interest rate spread (lending rate minus deposit rate, %)",2015,6.581833333
St. Lucia,Average time to clear exports through customs (days),2015,0
St. Lucia,Logistics performance index: Overall (1=low to 5=high),2015,0
St. Lucia,"Time to export, border compliance (hours)",2015,27
St. Lucia,"Time to export, documentary compliance (hours)",2015,24
St. Lucia,"Time to import, border compliance (hours)",2015,26.57143
St. Lucia,"Time to import, documentary compliance (hours)",2015,19.07143
St. Vincent and the Grenadines,Cost of business start-up procedures (% of GNI per capita),2015,16.5
St. Vincent and the Grenadines,"Cost of business start-up procedures, female (% of GNI per capita)",2015,16.5
St. Vincent and the Grenadines,"Cost of business start-up procedures, male (% of GNI per capita)",2015,16.5
St. Vincent and the Grenadines,Time required to start a business (days),2015,10
St. Vincent and the Grenadines,"Time required to start a business, female (days)",2015,10
St. Vincent and the Grenadines,"Time required to start a business, male (days)",2015,10
St. Vincent and the Grenadines,Unemployment with advanced education (% of total labor force with advanced education),2015,0
St. Vincent and the Grenadines,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,0
St. Vincent and the Grenadines,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,0
St. Vincent and the Grenadines,Unemployment with intermediate education (% of total labor force with intermediate education),2015,0
St. Vincent and the Grenadines,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,0
St. Vincent and the Grenadines,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,0
St. Vincent and the Grenadines,Unemployment with basic education (% of total labor force with basic education),2015,0
St. Vincent and the Grenadines,"Unemployment with basic education, female (% of female labor force with basic education)",2015,0
St. Vincent and the Grenadines,"Unemployment with basic education, male (% of male labor force with basic education)",2015,0
St. Vincent and the Grenadines,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,0
St. Vincent and the Grenadines,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,0
St. Vincent and the Grenadines,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,0
St. Vincent and the Grenadines,"Interest rate spread (lending rate minus deposit rate, %)",2015,7.183333333
St. Vincent and the Grenadines,Average time to clear exports through customs (days),2015,0
St. Vincent and the Grenadines,Logistics performance index: Overall (1=low to 5=high),2015,0
St. Vincent and the Grenadines,"Time to export, border compliance (hours)",2015,28
St. Vincent and the Grenadines,"Time to export, documentary compliance (hours)",2015,48
St. Vincent and the Grenadines,"Time to import, border compliance (hours)",2015,48
St. Vincent and the Grenadines,"Time to import, documentary compliance (hours)",2015,24
Sudan,Cost of business start-up procedures (% of GNI per capita),2015,14.8
Sudan,"Cost of business start-up procedures, female (% of GNI per capita)",2015,14.8
Sudan,"Cost of business start-up procedures, male (% of GNI per capita)",2015,14.8
Sudan,Time required to start a business (days),2015,36.5
Sudan,"Time required to start a business, female (days)",2015,37
Sudan,"Time required to start a business, male (days)",2015,36
Sudan,Unemployment with advanced education (% of total labor force with advanced education),2015,0
Sudan,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,0
Sudan,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,0
Sudan,Unemployment with intermediate education (% of total labor force with intermediate education),2015,0
Sudan,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,0
Sudan,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,0
Sudan,Unemployment with basic education (% of total labor force with basic education),2015,0
Sudan,"Unemployment with basic education, female (% of female labor force with basic education)",2015,0
Sudan,"Unemployment with basic education, male (% of male labor force with basic education)",2015,0
Sudan,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,0
Sudan,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,0
Sudan,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,0
Sudan,"Interest rate spread (lending rate minus deposit rate, %)",2015,0
Sudan,Average time to clear exports through customs (days),2015,0
Sudan,Logistics performance index: Overall (1=low to 5=high),2015,0
Sudan,"Time to export, border compliance (hours)",2015,180
Sudan,"Time to export, documentary compliance (hours)",2015,190
Sudan,"Time to import, border compliance (hours)",2015,144
Sudan,"Time to import, documentary compliance (hours)",2015,132
Suriname,Cost of business start-up procedures (% of GNI per capita),2015,100.7
Suriname,"Cost of business start-up procedures, female (% of GNI per capita)",2015,100.7
Suriname,"Cost of business start-up procedures, male (% of GNI per capita)",2015,100.7
Suriname,Time required to start a business (days),2015,84
Suriname,"Time required to start a business, female (days)",2015,84
Suriname,"Time required to start a business, male (days)",2015,84
Suriname,Unemployment with advanced education (% of total labor force with advanced education),2015,0
Suriname,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,0
Suriname,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,0
Suriname,Unemployment with intermediate education (% of total labor force with intermediate education),2015,0
Suriname,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,0
Suriname,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,0
Suriname,Unemployment with basic education (% of total labor force with basic education),2015,0
Suriname,"Unemployment with basic education, female (% of female labor force with basic education)",2015,0
Suriname,"Unemployment with basic education, male (% of male labor force with basic education)",2015,0
Suriname,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,31.12000084
Suriname,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,21.69000053
Suriname,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,40.29999924
Suriname,"Interest rate spread (lending rate minus deposit rate, %)",2015,5.083333333
Suriname,Average time to clear exports through customs (days),2015,0
Suriname,Logistics performance index: Overall (1=low to 5=high),2015,0
Suriname,"Time to export, border compliance (hours)",2015,84
Suriname,"Time to export, documentary compliance (hours)",2015,12
Suriname,"Time to import, border compliance (hours)",2015,48
Suriname,"Time to import, documentary compliance (hours)",2015,24
Sweden,Cost of business start-up procedures (% of GNI per capita),2015,0.5
Sweden,"Cost of business start-up procedures, female (% of GNI per capita)",2015,0.5
Sweden,"Cost of business start-up procedures, male (% of GNI per capita)",2015,0.5
Sweden,Time required to start a business (days),2015,7
Sweden,"Time required to start a business, female (days)",2015,7
Sweden,"Time required to start a business, male (days)",2015,7
Sweden,Unemployment with advanced education (% of total labor force with advanced education),2015,4.269999981
Sweden,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,3.829999924
Sweden,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,4.829999924
Sweden,Unemployment with intermediate education (% of total labor force with intermediate education),2015,6.21999979
Sweden,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,6.25
Sweden,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,6.199999809
Sweden,Unemployment with basic education (% of total labor force with basic education),2015,18.86000061
Sweden,"Unemployment with basic education, female (% of female labor force with basic education)",2015,21.72999954
Sweden,"Unemployment with basic education, male (% of male labor force with basic education)",2015,16.75
Sweden,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,55.13000107
Sweden,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,56.52000046
Sweden,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,53.84000015
Sweden,"Interest rate spread (lending rate minus deposit rate, %)",2015,0
Sweden,Average time to clear exports through customs (days),2015,0
Sweden,Logistics performance index: Overall (1=low to 5=high),2015,0
Sweden,"Time to export, border compliance (hours)",2015,1.83
Sweden,"Time to export, documentary compliance (hours)",2015,1
Sweden,"Time to import, border compliance (hours)",2015,0
Sweden,"Time to import, documentary compliance (hours)",2015,0.5
Switzerland,Cost of business start-up procedures (% of GNI per capita),2015,2.3
Switzerland,"Cost of business start-up procedures, female (% of GNI per capita)",2015,2.3
Switzerland,"Cost of business start-up procedures, male (% of GNI per capita)",2015,2.3
Switzerland,Time required to start a business (days),2015,10
Switzerland,"Time required to start a business, female (days)",2015,10
Switzerland,"Time required to start a business, male (days)",2015,10
Switzerland,Unemployment with advanced education (% of total labor force with advanced education),2015,3.680000067
Switzerland,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,3.789999962
Switzerland,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,3.599999905
Switzerland,Unemployment with intermediate education (% of total labor force with intermediate education),2015,4.369999886
Switzerland,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,4.440000057
Switzerland,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,4.300000191
Switzerland,Unemployment with basic education (% of total labor force with basic education),2015,8.699999809
Switzerland,"Unemployment with basic education, female (% of female labor force with basic education)",2015,8.670000076
Switzerland,"Unemployment with basic education, male (% of male labor force with basic education)",2015,8.720000267
Switzerland,"Labor force participation rate for ages 15-24, total (%) (national estimate)",2015,67.51999664
Switzerland,"Labor force participation rate for ages 15-24, female (%) (national estimate)",2015,68.30999756
Switzerland,"Labor force participation rate for ages 15-24, male (%) (national estimate)",2015,66.75
Switzerland,"Interest rate spread (lending rate minus deposit rate, %)",2015,2.823333333
Switzerland,Average time to clear exports through customs (days),2015,0
Switzerland,Logistics performance index: Overall (1=low to 5=high),2015,0
Switzerland,"Time to export, border compliance (hours)",2015,1
Switzerland,"Time to export, documentary compliance (hours)",2015,1.5
Switzerland,"Time to import, border compliance (hours)",2015,1
Switzerland,"Time to import, documentary compliance (hours)",2015,1.5
Syrian Arab Republic,Cost of business start-up procedures (% of GNI per capita),2015,8.5
Syrian Arab Republic,"Cost of business start-up procedures, female (% of GNI per capita)",2015,8.5
Syrian Arab Republic,"Cost of business start-up procedures, male (% of GNI per capita)",2015,8.5
Syrian Arab Republic,Time required to start a business (days),2015,13.5
Syrian Arab Republic,"Time required to start a business, female (days)",2015,14
Syrian Arab Republic,"Time required to start a business, male (days)",2015,13
Syrian Arab Republic,Unemployment with advanced education (% of total labor force with advanced education),2015,0
