Country Name,Series Name,year,value
Botswana,Logistics performance index: Overall (1=low to 5=high),2015,
Botswana,"Time to export, border compliance (hours)",2015,8.0
Botswana,"Time to export, documentary compliance (hours)",2015,24.0
Botswana,"Time to import, border compliance (hours)",2015,4.423077
Botswana,"Time to import, documentary compliance (hours)",2015,3.307692
Brazil,Cost of business start-up procedures (% of GNI per capita),2015,4.8
Brazil,"Cost of business start-up procedures, female (% of GNI per capita)",2015,4.8
Brazil,"Cost of business start-up procedures, male (% of GNI per capita)",2015,4.8
Brazil,Time required to start a business (days),2015,86.0
Brazil,"Time required to start a business, female (days)",2015,85.975
Brazil,"Time required to start a business, male (days)",2015,85.975
Brazil,Unemployment with advanced education (% of total labor force with advanced education),2015,5.079999924
Brazil,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,5.820000172
Brazil,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,4.21999979
Brazil,Unemployment with basic education (% of total labor force with basic education),2015,8.829999924
Brazil,"Unemployment with basic education, female (% of female labor force with basic education)",2015,10.65999985
Brazil,"Unemployment with basic education, male (% of male labor force with basic education)",2015,7.699999809
Brazil,Unemployment with intermediate education (% of total labor force with intermediate education),2015,7.409999847
Brazil,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,8.680000305
Brazil,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,6.119999886
Brazil,"Interest rate spread (lending rate minus deposit rate, %)",2015,31.33587449
Brazil,Average time to clear exports through customs (days),2015,
Brazil,Logistics performance index: Overall (1=low to 5=high),2015,
Brazil,"Time to export, border compliance (hours)",2015,49.04348
Brazil,"Time to export, documentary compliance (hours)",2015,18.0
Brazil,"Time to import, border compliance (hours)",2015,51.13043
Brazil,"Time to import, documentary compliance (hours)",2015,146.1111
Brunei Darussalam,Cost of business start-up procedures (% of GNI per capita),2015,1.2
Brunei Darussalam,"Cost of business start-up procedures, female (% of GNI per capita)",2015,1.2
Brunei Darussalam,"Cost of business start-up procedures, male (% of GNI per capita)",2015,1.2
Brunei Darussalam,Time required to start a business (days),2015,14.5
Brunei Darussalam,"Time required to start a business, female (days)",2015,15.0
Brunei Darussalam,"Time required to start a business, male (days)",2015,14.0
Brunei Darussalam,Unemployment with advanced education (% of total labor force with advanced education),2015,
Brunei Darussalam,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
Brunei Darussalam,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
Brunei Darussalam,Unemployment with basic education (% of total labor force with basic education),2015,
Brunei Darussalam,"Unemployment with basic education, female (% of female labor force with basic education)",2015,
Brunei Darussalam,"Unemployment with basic education, male (% of male labor force with basic education)",2015,
Brunei Darussalam,Unemployment with intermediate education (% of total labor force with intermediate education),2015,
Brunei Darussalam,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,
Brunei Darussalam,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,
Brunei Darussalam,"Interest rate spread (lending rate minus deposit rate, %)",2015,5.164225667
Brunei Darussalam,Average time to clear exports through customs (days),2015,
Brunei Darussalam,Logistics performance index: Overall (1=low to 5=high),2015,
Brunei Darussalam,"Time to export, border compliance (hours)",2015,120.0
Brunei Darussalam,"Time to export, documentary compliance (hours)",2015,168.0
Brunei Darussalam,"Time to import, border compliance (hours)",2015,48.0
Brunei Darussalam,"Time to import, documentary compliance (hours)",2015,144.0
Bulgaria,Cost of business start-up procedures (% of GNI per capita),2015,1.4
Bulgaria,"Cost of business start-up procedures, female (% of GNI per capita)",2015,1.4
Bulgaria,"Cost of business start-up procedures, male (% of GNI per capita)",2015,1.4
Bulgaria,Time required to start a business (days),2015,25.0
Bulgaria,"Time required to start a business, female (days)",2015,25.0
Bulgaria,"Time required to start a business, male (days)",2015,25.0
Bulgaria,Unemployment with advanced education (% of total labor force with advanced education),2015,3.950000048
Bulgaria,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,3.890000105
Bulgaria,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,4.039999962
Bulgaria,Unemployment with basic education (% of total labor force with basic education),2015,24.20999908
Bulgaria,"Unemployment with basic education, female (% of female labor force with basic education)",2015,25.25
Bulgaria,"Unemployment with basic education, male (% of male labor force with basic education)",2015,23.54000092
Bulgaria,Unemployment with intermediate education (% of total labor force with intermediate education),2015,8.329999924
Bulgaria,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,8.029999733
Bulgaria,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,8.539999962
Bulgaria,"Interest rate spread (lending rate minus deposit rate, %)",2015,6.834975
Bulgaria,Average time to clear exports through customs (days),2015,
Bulgaria,Logistics performance index: Overall (1=low to 5=high),2015,
Bulgaria,"Time to export, border compliance (hours)",2015,4.4
Bulgaria,"Time to export, documentary compliance (hours)",2015,1.75
Bulgaria,"Time to import, border compliance (hours)",2015,0.5
Bulgaria,"Time to import, documentary compliance (hours)",2015,0.5
Burkina Faso,Cost of business start-up procedures (% of GNI per capita),2015,43.5
Burkina Faso,"Cost of business start-up procedures, female (% of GNI per capita)",2015,43.5
Burkina Faso,"Cost of business start-up procedures, male (% of GNI per capita)",2015,43.5
Burkina Faso,Time required to start a business (days),2015,13.0
Burkina Faso,"Time required to start a business, female (days)",2015,13.0
Burkina Faso,"Time required to start a business, male (days)",2015,13.0
Burkina Faso,Unemployment with advanced education (% of total labor force with advanced education),2015,
Burkina Faso,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
Burkina Faso,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
Burkina Faso,Unemployment with basic education (% of total labor force with basic education),2015,
Burkina Faso,"Unemployment with basic education, female (% of female labor force with basic education)",2015,
Burkina Faso,"Unemployment with basic education, male (% of male labor force with basic education)",2015,
Burkina Faso,Unemployment with intermediate education (% of total labor force with intermediate education),2015,
Burkina Faso,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,
Burkina Faso,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,
Burkina Faso,"Interest rate spread (lending rate minus deposit rate, %)",2015,-1.844166667
Burkina Faso,Average time to clear exports through customs (days),2015,
Burkina Faso,Logistics performance index: Overall (1=low to 5=high),2015,
Burkina Faso,"Time to export, border compliance (hours)",2015,74.5
Burkina Faso,"Time to export, documentary compliance (hours)",2015,84.0
Burkina Faso,"Time to import, border compliance (hours)",2015,102.0
Burkina Faso,"Time to import, documentary compliance (hours)",2015,96.0
Burundi,Cost of business start-up procedures (% of GNI per capita),2015,13.4
Burundi,"Cost of business start-up procedures, female (% of GNI per capita)",2015,13.4
Burundi,"Cost of business start-up procedures, male (% of GNI per capita)",2015,13.4
Burundi,Time required to start a business (days),2015,4.0
Burundi,"Time required to start a business, female (days)",2015,4.0
Burundi,"Time required to start a business, male (days)",2015,4.0
Burundi,Unemployment with advanced education (% of total labor force with advanced education),2015,
Burundi,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
Burundi,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
Burundi,Unemployment with basic education (% of total labor force with basic education),2015,
Burundi,"Unemployment with basic education, female (% of female labor force with basic education)",2015,
Burundi,"Unemployment with basic education, male (% of male labor force with basic education)",2015,
Burundi,Unemployment with intermediate education (% of total labor force with intermediate education),2015,
Burundi,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,
Burundi,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,
Burundi,"Interest rate spread (lending rate minus deposit rate, %)",2015,
Burundi,Average time to clear exports through customs (days),2015,
Burundi,Logistics performance index: Overall (1=low to 5=high),2015,
Burundi,"Time to export, border compliance (hours)",2015,58.66667
Burundi,"Time to export, documentary compliance (hours)",2015,120.0
Burundi,"Time to import, border compliance (hours)",2015,154.3
Burundi,"Time to import, documentary compliance (hours)",2015,180.0
Cabo Verde,Cost of business start-up procedures (% of GNI per capita),2015,14.8
Cabo Verde,"Cost of business start-up procedures, female (% of GNI per capita)",2015,14.8
Cabo Verde,"Cost of business start-up procedures, male (% of GNI per capita)",2015,14.8
Cabo Verde,Time required to start a business (days),2015,18.0
Cabo Verde,"Time required to start a business, female (days)",2015,18.0
Cabo Verde,"Time required to start a business, male (days)",2015,18.0
Cabo Verde,Unemployment with advanced education (% of total labor force with advanced education),2015,20.12000084
Cabo Verde,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,21.25
Cabo Verde,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,18.71999931
Cabo Verde,Unemployment with basic education (% of total labor force with basic education),2015,32.97000122
Cabo Verde,"Unemployment with basic education, female (% of female labor force with basic education)",2015,33.18000031
Cabo Verde,"Unemployment with basic education, male (% of male labor force with basic education)",2015,32.79000092
Cabo Verde,Unemployment with intermediate education (% of total labor force with intermediate education),2015,38.18000031
Cabo Verde,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,41.84000015
Cabo Verde,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,34.34000015
Cabo Verde,"Interest rate spread (lending rate minus deposit rate, %)",2015,7.537941537
Cabo Verde,Average time to clear exports through customs (days),2015,
Cabo Verde,Logistics performance index: Overall (1=low to 5=high),2015,
Cabo Verde,"Time to export, border compliance (hours)",2015,72.0
Cabo Verde,"Time to export, documentary compliance (hours)",2015,48.0
Cabo Verde,"Time to import, border compliance (hours)",2015,60.0
Cabo Verde,"Time to import, documentary compliance (hours)",2015,48.0
Cambodia,Cost of business start-up procedures (% of GNI per capita),2015,59.6
Cambodia,"Cost of business start-up procedures, female (% of GNI per capita)",2015,59.6
Cambodia,"Cost of business start-up procedures, male (% of GNI per capita)",2015,59.6
Cambodia,Time required to start a business (days),2015,87.0
Cambodia,"Time required to start a business, female (days)",2015,87.0
Cambodia,"Time required to start a business, male (days)",2015,87.0
Cambodia,Unemployment with advanced education (% of total labor force with advanced education),2015,
Cambodia,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
Cambodia,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
Cambodia,Unemployment with basic education (% of total labor force with basic education),2015,0.469999999
Cambodia,"Unemployment with basic education, female (% of female labor force with basic education)",2015,0.660000026
Cambodia,"Unemployment with basic education, male (% of male labor force with basic education)",2015,0.319999993
Cambodia,Unemployment with intermediate education (% of total labor force with intermediate education),2015,0.970000029
Cambodia,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,
Cambodia,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,0.860000014
Cambodia,"Interest rate spread (lending rate minus deposit rate, %)",2015,
Cambodia,Average time to clear exports through customs (days),2015,
Cambodia,Logistics performance index: Overall (1=low to 5=high),2015,
Cambodia,"Time to export, border compliance (hours)",2015,48.0
Cambodia,"Time to export, documentary compliance (hours)",2015,132.0
Cambodia,"Time to import, border compliance (hours)",2015,7.5
Cambodia,"Time to import, documentary compliance (hours)",2015,132.0
Cameroon,Cost of business start-up procedures (% of GNI per capita),2015,33.0
Cameroon,"Cost of business start-up procedures, female (% of GNI per capita)",2015,33.2
Cameroon,"Cost of business start-up procedures, male (% of GNI per capita)",2015,32.7
Cameroon,Time required to start a business (days),2015,16.5
Cameroon,"Time required to start a business, female (days)",2015,17.0
Cameroon,"Time required to start a business, male (days)",2015,16.0
Cameroon,Unemployment with advanced education (% of total labor force with advanced education),2015,
Cameroon,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
Cameroon,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
Cameroon,Unemployment with basic education (% of total labor force with basic education),2015,
Cameroon,"Unemployment with basic education, female (% of female labor force with basic education)",2015,
Cameroon,"Unemployment with basic education, male (% of male labor force with basic education)",2015,
Cameroon,Unemployment with intermediate education (% of total labor force with intermediate education),2015,
Cameroon,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,
Cameroon,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,
Cameroon,"Interest rate spread (lending rate minus deposit rate, %)",2015,
Cameroon,Average time to clear exports through customs (days),2015,
Cameroon,Logistics performance index: Overall (1=low to 5=high),2015,
Cameroon,"Time to export, border compliance (hours)",2015,202.0
Cameroon,"Time to export, documentary compliance (hours)",2015,66.0
Cameroon,"Time to import, border compliance (hours)",2015,271.0
Cameroon,"Time to import, documentary compliance (hours)",2015,163.0
Canada,Cost of business start-up procedures (% of GNI per capita),2015,0.4
Canada,"Cost of business start-up procedures, female (% of GNI per capita)",2015,0.4
Canada,"Cost of business start-up procedures, male (% of GNI per capita)",2015,0.4
Canada,Time required to start a business (days),2015,1.5
Canada,"Time required to start a business, female (days)",2015,1.5
Canada,"Time required to start a business, male (days)",2015,1.5
Canada,Unemployment with advanced education (% of total labor force with advanced education),2015,5.230000019
Canada,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,4.860000134
Canada,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,5.599999905
Canada,Unemployment with basic education (% of total labor force with basic education),2015,14.27999973
Canada,"Unemployment with basic education, female (% of female labor force with basic education)",2015,14.13000011
Canada,"Unemployment with basic education, male (% of male labor force with basic education)",2015,14.38000011
Canada,Unemployment with intermediate education (% of total labor force with intermediate education),2015,8.329999924
Canada,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,7.710000038
Canada,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,8.829999924
Canada,"Interest rate spread (lending rate minus deposit rate, %)",2015,2.7
Canada,Average time to clear exports through customs (days),2015,
Canada,Logistics performance index: Overall (1=low to 5=high),2015,
Canada,"Time to export, border compliance (hours)",2015,2.0
Canada,"Time to export, documentary compliance (hours)",2015,1.0
Canada,"Time to import, border compliance (hours)",2015,2.0
Canada,"Time to import, documentary compliance (hours)",2015,1.0
Central African Republic,Cost of business start-up procedures (% of GNI per capita),2015,181.3
Central African Republic,"Cost of business start-up procedures, female (% of GNI per capita)",2015,181.3
Central African Republic,"Cost of business start-up procedures, male (% of GNI per capita)",2015,181.3
Central African Republic,Time required to start a business (days),2015,22.0
Central African Republic,"Time required to start a business, female (days)",2015,22.0
Central African Republic,"Time required to start a business, male (days)",2015,22.0
Central African Republic,Unemployment with advanced education (% of total labor force with advanced education),2015,
Central African Republic,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
Central African Republic,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
Central African Republic,Unemployment with basic education (% of total labor force with basic education),2015,
Central African Republic,"Unemployment with basic education, female (% of female labor force with basic education)",2015,
Central African Republic,"Unemployment with basic education, male (% of male labor force with basic education)",2015,
Central African Republic,Unemployment with intermediate education (% of total labor force with intermediate education),2015,
Central African Republic,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,
Central African Republic,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,
Central African Republic,"Interest rate spread (lending rate minus deposit rate, %)",2015,
Central African Republic,Average time to clear exports through customs (days),2015,
Central African Republic,Logistics performance index: Overall (1=low to 5=high),2015,
Central African Republic,"Time to export, border compliance (hours)",2015,141.4
Central African Republic,"Time to export, documentary compliance (hours)",2015,48.0
Central African Republic,"Time to import, border compliance (hours)",2015,121.7143
Central African Republic,"Time to import, documentary compliance (hours)",2015,120.0
Chad,Cost of business start-up procedures (% of GNI per capita),2015,150.4
Chad,"Cost of business start-up procedures, female (% of GNI per capita)",2015,150.4
Chad,"Cost of business start-up procedures, male (% of GNI per capita)",2015,150.4
Chad,Time required to start a business (days),2015,60.0
Chad,"Time required to start a business, female (days)",2015,60.0
Chad,"Time required to start a business, male (days)",2015,60.0
Chad,Unemployment with advanced education (% of total labor force with advanced education),2015,
Chad,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
Chad,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
Chad,Unemployment with basic education (% of total labor force with basic education),2015,
Chad,"Unemployment with basic education, female (% of female labor force with basic education)",2015,
Chad,"Unemployment with basic education, male (% of male labor force with basic education)",2015,
Chad,Unemployment with intermediate education (% of total labor force with intermediate education),2015,
Chad,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,
Chad,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,
Chad,"Interest rate spread (lending rate minus deposit rate, %)",2015,
Chad,Average time to clear exports through customs (days),2015,
Chad,Logistics performance index: Overall (1=low to 5=high),2015,
Chad,"Time to export, border compliance (hours)",2015,106.0
Chad,"Time to export, documentary compliance (hours)",2015,87.0
Chad,"Time to import, border compliance (hours)",2015,242.0
Chad,"Time to import, documentary compliance (hours)",2015,172.0
Chile,Cost of business start-up procedures (% of GNI per capita),2015,5.9
Chile,"Cost of business start-up procedures, female (% of GNI per capita)",2015,5.9
Chile,"Cost of business start-up procedures, male (% of GNI per capita)",2015,5.9
Chile,Time required to start a business (days),2015,7.5
Chile,"Time required to start a business, female (days)",2015,7.5
Chile,"Time required to start a business, male (days)",2015,7.5
Chile,Unemployment with advanced education (% of total labor force with advanced education),2015,5.059999943
Chile,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,5.119999886
Chile,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,5.0
Chile,Unemployment with basic education (% of total labor force with basic education),2015,6.400000095
Chile,"Unemployment with basic education, female (% of female labor force with basic education)",2015,7.269999981
Chile,"Unemployment with basic education, male (% of male labor force with basic education)",2015,5.909999847
Chile,Unemployment with intermediate education (% of total labor force with intermediate education),2015,7.320000172
Chile,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,7.989999771
Chile,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,6.820000172
Chile,"Interest rate spread (lending rate minus deposit rate, %)",2015,1.906383278
Chile,Average time to clear exports through customs (days),2015,
Chile,Logistics performance index: Overall (1=low to 5=high),2015,
Chile,"Time to export, border compliance (hours)",2015,60.0
Chile,"Time to export, documentary compliance (hours)",2015,24.0
Chile,"Time to import, border compliance (hours)",2015,54.0
Chile,"Time to import, documentary compliance (hours)",2015,36.0
China,Cost of business start-up procedures (% of GNI per capita),2015,1.7
China,"Cost of business start-up procedures, female (% of GNI per capita)",2015,1.7
China,"Cost of business start-up procedures, male (% of GNI per capita)",2015,1.7
China,Time required to start a business (days),2015,31.4
China,"Time required to start a business, female (days)",2015,31.35
China,"Time required to start a business, male (days)",2015,31.35
China,Unemployment with advanced education (% of total labor force with advanced education),2015,
China,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
China,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
China,Unemployment with basic education (% of total labor force with basic education),2015,
China,"Unemployment with basic education, female (% of female labor force with basic education)",2015,
China,"Unemployment with basic education, male (% of male labor force with basic education)",2015,
China,Unemployment with intermediate education (% of total labor force with intermediate education),2015,
China,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,
China,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,
China,"Interest rate spread (lending rate minus deposit rate, %)",2015,2.85
China,Average time to clear exports through customs (days),2015,
China,Logistics performance index: Overall (1=low to 5=high),2015,
China,"Time to export, border compliance (hours)",2015,25.93349
China,"Time to export, documentary compliance (hours)",2015,21.19675
China,"Time to import, border compliance (hours)",2015,92.31429
China,"Time to import, documentary compliance (hours)",2015,65.7
Colombia,Cost of business start-up procedures (% of GNI per capita),2015,14.3
Colombia,"Cost of business start-up procedures, female (% of GNI per capita)",2015,14.3
Colombia,"Cost of business start-up procedures, male (% of GNI per capita)",2015,14.3
Colombia,Time required to start a business (days),2015,12.0
Colombia,"Time required to start a business, female (days)",2015,12.0
Colombia,"Time required to start a business, male (days)",2015,12.0
Colombia,Unemployment with advanced education (% of total labor force with advanced education),2015,10.25
Colombia,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,11.81999969
Colombia,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,8.510000229
Colombia,Unemployment with basic education (% of total labor force with basic education),2015,6.360000134
Colombia,"Unemployment with basic education, female (% of female labor force with basic education)",2015,8.670000076
Colombia,"Unemployment with basic education, male (% of male labor force with basic education)",2015,4.96999979
Colombia,Unemployment with intermediate education (% of total labor force with intermediate education),2015,9.829999924
Colombia,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,13.10000038
Colombia,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,7.329999924
Colombia,"Interest rate spread (lending rate minus deposit rate, %)",2015,6.870748075
Colombia,Average time to clear exports through customs (days),2015,
Colombia,Logistics performance index: Overall (1=low to 5=high),2015,
Colombia,"Time to export, border compliance (hours)",2015,112.0
Colombia,"Time to export, documentary compliance (hours)",2015,60.0
Colombia,"Time to import, border compliance (hours)",2015,112.0
Colombia,"Time to import, documentary compliance (hours)",2015,64.0
Comoros,Cost of business start-up procedures (% of GNI per capita),2015,89.7
Comoros,"Cost of business start-up procedures, female (% of GNI per capita)",2015,89.7
Comoros,"Cost of business start-up procedures, male (% of GNI per capita)",2015,89.7
Comoros,Time required to start a business (days),2015,16.0
Comoros,"Time required to start a business, female (days)",2015,16.0
Comoros,"Time required to start a business, male (days)",2015,16.0
Comoros,Unemployment with advanced education (% of total labor force with advanced education),2015,
Comoros,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
Comoros,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
Comoros,Unemployment with basic education (% of total labor force with basic education),2015,
Comoros,"Unemployment with basic education, female (% of female labor force with basic education)",2015,
Comoros,"Unemployment with basic education, male (% of male labor force with basic education)",2015,
Comoros,Unemployment with intermediate education (% of total labor force with intermediate education),2015,
Comoros,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,
Comoros,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,
Comoros,"Interest rate spread (lending rate minus deposit rate, %)",2015,8.75
Comoros,Average time to clear exports through customs (days),2015,
Comoros,Logistics performance index: Overall (1=low to 5=high),2015,
Comoros,"Time to export, border compliance (hours)",2015,50.8125
Comoros,"Time to export, documentary compliance (hours)",2015,57.0
Comoros,"Time to import, border compliance (hours)",2015,70.27273
Comoros,"Time to import, documentary compliance (hours)",2015,29.18182
"Congo, Dem. Rep.",Cost of business start-up procedures (% of GNI per capita),2015,29.3
"Congo, Dem. Rep.","Cost of business start-up procedures, female (% of GNI per capita)",2015,29.3
"Congo, Dem. Rep.","Cost of business start-up procedures, male (% of GNI per capita)",2015,29.3
"Congo, Dem. Rep.",Time required to start a business (days),2015,11.5
"Congo, Dem. Rep.","Time required to start a business, female (days)",2015,12.0
"Congo, Dem. Rep.","Time required to start a business, male (days)",2015,11.0
"Congo, Dem. Rep.",Unemployment with advanced education (% of total labor force with advanced education),2015,
"Congo, Dem. Rep.","Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
"Congo, Dem. Rep.","Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
"Congo, Dem. Rep.",Unemployment with basic education (% of total labor force with basic education),2015,
"Congo, Dem. Rep.","Unemployment with basic education, female (% of female labor force with basic education)",2015,
"Congo, Dem. Rep.","Unemployment with basic education, male (% of male labor force with basic education)",2015,
"Congo, Dem. Rep.",Unemployment with intermediate education (% of total labor force with intermediate education),2015,
"Congo, Dem. Rep.","Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,
"Congo, Dem. Rep.","Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,
"Congo, Dem. Rep.","Interest rate spread (lending rate minus deposit rate, %)",2015,15.7125
"Congo, Dem. Rep.",Average time to clear exports through customs (days),2015,
"Congo, Dem. Rep.",Logistics performance index: Overall (1=low to 5=high),2015,
"Congo, Dem. Rep.","Time to export, border compliance (hours)",2015,515.0385
"Congo, Dem. Rep.","Time to export, documentary compliance (hours)",2015,314.0
"Congo, Dem. Rep.","Time to import, border compliance (hours)",2015,588.0
"Congo, Dem. Rep.","Time to import, documentary compliance (hours)",2015,216.0
"Congo, Rep.",Cost of business start-up procedures (% of GNI per capita),2015,52.3
"Congo, Rep.","Cost of business start-up procedures, female (% of GNI per capita)",2015,52.3
"Congo, Rep.","Cost of business start-up procedures, male (% of GNI per capita)",2015,52.3
"Congo, Rep.",Time required to start a business (days),2015,50.5
"Congo, Rep.","Time required to start a business, female (days)",2015,51.0
"Congo, Rep.","Time required to start a business, male (days)",2015,50.0
"Congo, Rep.",Unemployment with advanced education (% of total labor force with advanced education),2015,
"Congo, Rep.","Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
"Congo, Rep.","Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
"Congo, Rep.",Unemployment with basic education (% of total labor force with basic education),2015,
"Congo, Rep.","Unemployment with basic education, female (% of female labor force with basic education)",2015,
"Congo, Rep.","Unemployment with basic education, male (% of male labor force with basic education)",2015,
"Congo, Rep.",Unemployment with intermediate education (% of total labor force with intermediate education),2015,
"Congo, Rep.","Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,
"Congo, Rep.","Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,
"Congo, Rep.","Interest rate spread (lending rate minus deposit rate, %)",2015,
"Congo, Rep.",Average time to clear exports through customs (days),2015,
"Congo, Rep.",Logistics performance index: Overall (1=low to 5=high),2015,
"Congo, Rep.","Time to export, border compliance (hours)",2015,276.0
"Congo, Rep.","Time to export, documentary compliance (hours)",2015,120.0
"Congo, Rep.","Time to import, border compliance (hours)",2015,397.3333
"Congo, Rep.","Time to import, documentary compliance (hours)",2015,208.0
Costa Rica,Cost of business start-up procedures (% of GNI per capita),2015,11.1
Costa Rica,"Cost of business start-up procedures, female (% of GNI per capita)",2015,11.1
Costa Rica,"Cost of business start-up procedures, male (% of GNI per capita)",2015,11.1
Costa Rica,Time required to start a business (days),2015,23.0
Costa Rica,"Time required to start a business, female (days)",2015,23.0
Costa Rica,"Time required to start a business, male (days)",2015,23.0
Costa Rica,Unemployment with advanced education (% of total labor force with advanced education),2015,5.849999905
Costa Rica,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,6.079999924
Costa Rica,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,5.610000134
Costa Rica,Unemployment with basic education (% of total labor force with basic education),2015,8.970000267
Costa Rica,"Unemployment with basic education, female (% of female labor force with basic education)",2015,11.56999969
Costa Rica,"Unemployment with basic education, male (% of male labor force with basic education)",2015,7.489999771
Costa Rica,Unemployment with intermediate education (% of total labor force with intermediate education),2015,10.67000008
Costa Rica,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2015,14.02999973
Costa Rica,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2015,8.270000458
Costa Rica,"Interest rate spread (lending rate minus deposit rate, %)",2015,11.8625
Costa Rica,Average time to clear exports through customs (days),2015,
Costa Rica,Logistics performance index: Overall (1=low to 5=high),2015,
Costa Rica,"Time to export, border compliance (hours)",2015,20.0
Costa Rica,"Time to export, documentary compliance (hours)",2015,24.0
Costa Rica,"Time to import, border compliance (hours)",2015,80.0
Costa Rica,"Time to import, documentary compliance (hours)",2015,26.0
Cote d'Ivoire,Cost of business start-up procedures (% of GNI per capita),2015,18.6
Cote d'Ivoire,"Cost of business start-up procedures, female (% of GNI per capita)",2015,18.6
Cote d'Ivoire,"Cost of business start-up procedures, male (% of GNI per capita)",2015,18.6
Cote d'Ivoire,Time required to start a business (days),2015,7.0
Cote d'Ivoire,"Time required to start a business, female (days)",2015,7.0
Cote d'Ivoire,"Time required to start a business, male (days)",2015,7.0
Cote d'Ivoire,Unemployment with advanced education (% of total labor force with advanced education),2015,
Cote d'Ivoire,"Unemployment with advanced education, female (% of female labor force with advanced education)",2015,
Cote d'Ivoire,"Unemployment with advanced education, male (% of male labor force with advanced education)",2015,
Cote d'Ivoire,Unemployment with basic education (% of total labor force with basic education),2015,
Cote d'Ivoire,"Unemployment with basic education, female (% of female labor force with basic education)",2015,
