Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Guam,GUM,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..
Guam,GUM,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..
Guam,GUM,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,..,..,..,..,..,..
Guam,GUM,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,..,..,..,..,..,..
Guam,GUM,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,..,..,..,..,..,..
Guam,GUM,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..
Guam,GUM,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Guam,GUM,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,..,..,..,..,..,..
Guam,GUM,"Time to export, border compliance (hours)",IC.EXP.TMBC,..,..,..,..,..,..
Guam,GUM,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,..,..,..,..,..,..
Guam,GUM,"Time to import, border compliance (hours)",IC.IMP.TMBC,..,..,..,..,..,..
Guam,GUM,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,..,..,..,..,..,..
Guatemala,GTM,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,26,25.1,24.1,22.9,18.1,17.3
Guatemala,GTM,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,26,25.1,24.1,22.9,18.1,17.3
Guatemala,GTM,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,26,25.1,24.1,22.9,18.1,17.3
Guatemala,GTM,Time required to start a business (days),IC.REG.DURS,26.5,26.5,26.5,26.5,15,15
Guatemala,GTM,"Time required to start a business, female (days)",IC.REG.DURS.FE,26.5,26.5,26.5,26.5,15,15
Guatemala,GTM,"Time required to start a business, male (days)",IC.REG.DURS.MA,26.5,26.5,26.5,26.5,15,15
Guatemala,GTM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,1.72000002861023,1.25,2.05999994277954,2.91000008583069,3.22000002861023,3.58999991416931
Guatemala,GTM,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,3.61999988555908,1.52999997138977,2.1800000667572,4.15000009536743,4.01999998092651,4.32000017166138
Guatemala,GTM,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,1.03999996185303,1.97000002861023,2.03999996185303,2.59999990463257,2.98000001907349
Guatemala,GTM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,5.90000009536743,6.38000011444092,5.96000003814697,5.46999979019165,5.17999982833862,4.57000017166138
Guatemala,GTM,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,6.38000011444092,9.02000045776367,7.80000019073486,7.82000017166138,6.30999994277954,5.03000020980835
Guatemala,GTM,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,5.48999977111816,4.26999998092651,4.48000001907349,3.69000005722046,4.32000017166138,4.21999979019165
Guatemala,GTM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,3.59999990463257,2.91000008583069,3.14000010490417,3.05999994277954,2.60999989509583,2.63000011444092
Guatemala,GTM,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,4.40000009536743,3.67000007629395,3.97000002861023,3.97000002861023,3.25999999046326,3.73000001907349
Guatemala,GTM,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,3.23000001907349,2.57999992370605,2.75,2.66000008583069,2.3199999332428,2.15000009536743
Guatemala,GTM,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,51.6100006103516,52.2400016784668,52.5200004577637,52.4799995422363,52.4099998474121,51.4099998474121
Guatemala,GTM,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,32.9199981689453,31.4699993133545,33.810001373291,31.1800003051758,33.2599983215332,32.3300018310547
Guatemala,GTM,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,71.1800003051758,72.6800003051758,71.9000015258789,74.5299987792969,73.0500030517578,71.7099990844727
Guatemala,GTM,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,8.2958333333333,7.76166666666667,7.6266666666667,7.6841666666667,7.7508333333333,7.73249999999997
Guatemala,GTM,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,4.5,..,..
Guatemala,GTM,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.797453,..,2.476327,..,2.41,..
Guatemala,GTM,"Time to export, border compliance (hours)",IC.EXP.TMBC,36,36,36,36,36,36
Guatemala,GTM,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,48,48,48,48,48,48
Guatemala,GTM,"Time to import, border compliance (hours)",IC.IMP.TMBC,96,72,72,72,72,72
Guatemala,GTM,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,56,32,32,32,32,32
Guinea,GIN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,77.7,74.1,72.8,62.6,38.2,33.8
Guinea,GIN,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,77.7,74.1,72.8,62.6,38.2,33.8
Guinea,GIN,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,77.7,74.1,72.8,62.6,38.2,33.8
Guinea,GIN,Time required to start a business (days),IC.REG.DURS,15,15,15,15,15,15
Guinea,GIN,"Time required to start a business, female (days)",IC.REG.DURS.FE,15,15,15,15,15,15
Guinea,GIN,"Time required to start a business, male (days)",IC.REG.DURS.MA,15,15,15,15,15,15
Guinea,GIN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,17.5200004577637
Guinea,GIN,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,19.6399993896484
Guinea,GIN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,16.8600006103516
Guinea,GIN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,18.25
Guinea,GIN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,7.82999992370605
Guinea,GIN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,22.3299999237061
Guinea,GIN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,6
Guinea,GIN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,9.34000015258789
Guinea,GIN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,4.30999994277954
Guinea,GIN,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,..,..,..,..,..,26.4899997711182
Guinea,GIN,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,..,..,..,..,..,26.7800006866455
Guinea,GIN,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,..,..,..,..,..,26.1100006103516
Guinea,GIN,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..
Guinea,GIN,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Guinea,GIN,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.464191,..,2.35896,..,2.2,..
Guinea,GIN,"Time to export, border compliance (hours)",IC.EXP.TMBC,72,72,72,72,72,72
Guinea,GIN,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,138.7,138.7,138.7,138.7,138.7,138.7
Guinea,GIN,"Time to import, border compliance (hours)",IC.IMP.TMBC,90.85714,90.85714,90.85714,90.85714,78.85714,78.85714
Guinea,GIN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,156,156,156,156,156,156
Guinea-Bissau,GNB,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,102.6,118.4,105.6,99.9,91,88.8
Guinea-Bissau,GNB,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,102.6,118.4,105.6,99.9,91,88.8
Guinea-Bissau,GNB,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,102.6,118.4,105.6,99.9,91,88.8
Guinea-Bissau,GNB,Time required to start a business (days),IC.REG.DURS,8.5,8.5,8.5,8.5,8.5,8.5
Guinea-Bissau,GNB,"Time required to start a business, female (days)",IC.REG.DURS.FE,9,9,9,9,9,9
Guinea-Bissau,GNB,"Time required to start a business, male (days)",IC.REG.DURS.MA,8,8,8,8,8,8
Guinea-Bissau,GNB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,8.85000038146973,..
Guinea-Bissau,GNB,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,15.960000038147,..
Guinea-Bissau,GNB,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,5.19999980926514,..
Guinea-Bissau,GNB,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,8.21000003814697,..
Guinea-Bissau,GNB,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,9.98999977111816,..
Guinea-Bissau,GNB,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,7.36999988555908,..
Guinea-Bissau,GNB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,2.65000009536743,..
Guinea-Bissau,GNB,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,2.97000002861023,..
Guinea-Bissau,GNB,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,2.46000003814697,..
Guinea-Bissau,GNB,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,..,..,..,..,35.2700004577637,..
Guinea-Bissau,GNB,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,..,..,..,..,30.9899997711182,..
Guinea-Bissau,GNB,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,..,..,..,..,39.9000015258789,..
Guinea-Bissau,GNB,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,-1.92,-1.84416666666666,-1.63,-1.35,..,..
Guinea-Bissau,GNB,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Guinea-Bissau,GNB,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.426464,..,2.370681,..,2.39,..
Guinea-Bissau,GNB,"Time to export, border compliance (hours)",IC.EXP.TMBC,118,118,118,118,118,118
Guinea-Bissau,GNB,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,60,60,60,60,60,60
Guinea-Bissau,GNB,"Time to import, border compliance (hours)",IC.IMP.TMBC,84,84,84,84,84,84
Guinea-Bissau,GNB,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,36,36,36,36,36,36
Guyana,GUY,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,11.5,10.9,10.7,9.8,9.4,9.4
Guyana,GUY,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,11.5,10.9,10.7,9.8,9.4,9.4
Guyana,GUY,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,11.5,10.9,10.7,9.8,9.4,9.4
Guyana,GUY,Time required to start a business (days),IC.REG.DURS,18,18,18,18,18,18
Guyana,GUY,"Time required to start a business, female (days)",IC.REG.DURS.FE,18,18,18,18,18,18
Guyana,GUY,"Time required to start a business, male (days)",IC.REG.DURS.MA,18,18,18,18,18,18
Guyana,GUY,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,4.94999980926514,6.15000009536743
Guyana,GUY,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,5.3899998664856,5.98999977111816
Guyana,GUY,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,4.25,6.38000011444092
Guyana,GUY,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,16.3799991607666,16.2299995422363
Guyana,GUY,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,20.4899997711182,19.3899993896484
Guyana,GUY,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,12.539999961853,13.039999961853
Guyana,GUY,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,14.3900003433228,13.4700002670288
Guyana,GUY,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,16.7800006866455,14.2799997329712
Guyana,GUY,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,13.1499996185303,13.0799999237061
Guyana,GUY,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,..,..,..,..,48.6500015258789,43.810001373291
Guyana,GUY,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,..,..,..,..,40.0800018310547,36.6199989318848
Guyana,GUY,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,..,..,..,..,57.2200012207031,51.310001373291
Guyana,GUY,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,11.7604166666666,11.7187472222222,11.8333333333333,11.95,12.0055555555556,9.60069444444448
Guyana,GUY,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Guyana,GUY,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.459132,..,2.667018,..,2.36,..
Guyana,GUY,"Time to export, border compliance (hours)",IC.EXP.TMBC,72,72,72,72,72,72
Guyana,GUY,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,200,200,200,200,200,200
Guyana,GUY,"Time to import, border compliance (hours)",IC.IMP.TMBC,84,84,84,84,84,84
Guyana,GUY,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,156,156,156,156,156,156
Haiti,HTI,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,246.7,235.3,219.3,200.2,200.3,179.7
Haiti,HTI,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,246.7,235.3,219.3,200.2,200.3,179.7
Haiti,HTI,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,246.7,235.3,219.3,200.2,200.3,179.7
Haiti,HTI,Time required to start a business (days),IC.REG.DURS,97,97,97,97,97,97
Haiti,HTI,"Time required to start a business, female (days)",IC.REG.DURS.FE,97,97,97,97,97,97
Haiti,HTI,"Time required to start a business, male (days)",IC.REG.DURS.MA,97,97,97,97,97,97
Haiti,HTI,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..
Haiti,HTI,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..
Haiti,HTI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..
Haiti,HTI,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..
Haiti,HTI,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..
Haiti,HTI,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..
Haiti,HTI,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..
Haiti,HTI,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..
Haiti,HTI,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..
Haiti,HTI,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,..,..,..,..,..,..
Haiti,HTI,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,..,..,..,..,..,..
Haiti,HTI,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,..,..,..,..,..,..
Haiti,HTI,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,8.15916666666663,8.63749999999997,7.5975,7.34000000000003,6.97083333333333,6.23333333333337
Haiti,HTI,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
Haiti,HTI,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.269601,..,1.716096,..,2.11,..
Haiti,HTI,"Time to export, border compliance (hours)",IC.EXP.TMBC,27.75,27.75,27.75,27.75,27.75,27.75
Haiti,HTI,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,24,24,22,22,22,22
Haiti,HTI,"Time to import, border compliance (hours)",IC.IMP.TMBC,91,91,83,83,83,83
Haiti,HTI,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,30,30,28,28,28,28
Honduras,HND,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,43.7,40.4,39.5,39.7,39.1,28.1
Honduras,HND,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,43.7,40.4,39.5,39.7,39.1,28.1
Honduras,HND,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,43.7,40.4,39.5,39.7,39.1,28.1
Honduras,HND,Time required to start a business (days),IC.REG.DURS,43,41,42,42,42,42
Honduras,HND,"Time required to start a business, female (days)",IC.REG.DURS.FE,43,41,42,42,42,42
Honduras,HND,"Time required to start a business, male (days)",IC.REG.DURS.MA,43,41,42,42,42,42
Honduras,HND,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,8.72000026702881,8.94999980926514,7.26000022888184,7.57999992370605,7.63000011444092,6.57999992370605
Honduras,HND,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,8.86999988555908,10.0600004196167,6.1100001335144,10.6599998474121,9.38000011444092,8.02999973297119
Honduras,HND,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,8.53999996185303,7.61999988555908,8.5600004196167,4.15999984741211,5.38000011444092,4.46999979019165
Honduras,HND,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,12.460000038147,12.3999996185303,12.4899997711182,10.9899997711182,10.3400001525879,10.4399995803833
Honduras,HND,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,15.3599996566772,15.960000038147,16.1000003814697,13.6999998092651,11.4300003051758,11.210000038147
Honduras,HND,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,9.53999996185303,8.28999996185303,9.02000045776367,8.01000022888184,9.25,9.71000003814697
Honduras,HND,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,7.34999990463257,5.53000020980835,6.21999979019165,5.26999998092651,5.30000019073486,5.01999998092651
Honduras,HND,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,8.82999992370605,7.51000022888184,8.07999992370605,6.55000019073486,6.3899998664856,7.32999992370605
Honduras,HND,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,6.51999998092651,4.44000005722046,5.07000017166138,4.53000020980835,4.63000011444092,3.72000002861023
Honduras,HND,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,53.7999992370605,54.5900001525879,53.3800010681152,54.9700012207031,57.8300018310547,55.1800003051758
Honduras,HND,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,34.8600006103516,37.7599983215332,37.0200004577637,37.8400001525879,40.5400009155273,37.5400009155273
Honduras,HND,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,73.1800003051758,71.7900009155273,70.6500015258789,72.9100036621094,74.6500015258789,73.3499984741211
Honduras,HND,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,9.78954,10.9571475,10.6877333333334,11.0042016666666,9.50583333333337,8.92083333333337
Honduras,HND,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,3.8,..,..,..
Honduras,HND,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.607427,..,2.462812,..,2.6,..
Honduras,HND,"Time to export, border compliance (hours)",IC.EXP.TMBC,108,108,108,108,108,108
Honduras,HND,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,48,48,48,48,48,48
Honduras,HND,"Time to import, border compliance (hours)",IC.IMP.TMBC,56,56,96,96,96,96
Honduras,HND,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,72,72,72,72,72,72
"Hong Kong SAR, China",HKG,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,1.4,1.2,0.6,1.1,1.1,0.5
"Hong Kong SAR, China",HKG,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,1.4,1.2,0.6,1.1,1.1,0.5
"Hong Kong SAR, China",HKG,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,1.4,1.2,0.6,1.1,1.1,0.5
"Hong Kong SAR, China",HKG,Time required to start a business (days),IC.REG.DURS,2.5,1.5,1.5,1.5,1.5,1.5
"Hong Kong SAR, China",HKG,"Time required to start a business, female (days)",IC.REG.DURS.FE,2.5,1.5,1.5,1.5,1.5,1.5
"Hong Kong SAR, China",HKG,"Time required to start a business, male (days)",IC.REG.DURS.MA,2.5,1.5,1.5,1.5,1.5,1.5
"Hong Kong SAR, China",HKG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.5,2.90000009536743,2.88000011444092,2.50999999046326,2.35999989509583,2.63000011444092
"Hong Kong SAR, China",HKG,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,2.53999996185303,2.96000003814697,2.75,2.47000002861023,2.25999999046326,2.41000008583069
"Hong Kong SAR, China",HKG,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,2.47000002861023,2.85999989509583,3,2.54999995231628,2.45000004768372,2.84999990463257
"Hong Kong SAR, China",HKG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,3.4300000667572,3.36999988555908,3.50999999046326,3.29999995231628,2.95000004768372,2.85999989509583
"Hong Kong SAR, China",HKG,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,3.15000009536743,3.26999998092651,3.19000005722046,3.01999998092651,2.53999996185303,2.25
"Hong Kong SAR, China",HKG,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,3.73000001907349,3.47000002861023,3.83999991416931,3.58999991416931,3.38000011444092,3.52999997138977
"Hong Kong SAR, China",HKG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,3.91000008583069,3.71000003814697,3.82999992370605,3.61999988555908,3.15000009536743,3.44000005722046
"Hong Kong SAR, China",HKG,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,3.25,3.26999998092651,3.28999996185303,3.0699999332428,2.38000011444092,2.25
"Hong Kong SAR, China",HKG,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,4.44000005722046,4.07000017166138,4.26999998092651,4.07999992370605,3.79999995231628,4.51000022888184
"Hong Kong SAR, China",HKG,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,38.5099983215332,40.2400016784668,40.6800003051758,39.7999992370605,40.0499992370605,39.810001373291
"Hong Kong SAR, China",HKG,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,39.2599983215332,41.4300003051758,41.939998626709,41.5200004577637,40.939998626709,40.4599990844727
"Hong Kong SAR, China",HKG,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,37.7700004577637,39.0699996948242,39.4500007629395,38.0999984741211,39.1500015258789,39.1500015258789
"Hong Kong SAR, China",HKG,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,4.99,4.99,4.99,4.99,4.9975,4.96583333333334
"Hong Kong SAR, China",HKG,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,3.826763,..,4.069103,..,3.92,..
"Hong Kong SAR, China",HKG,"Time to export, border compliance (hours)",IC.EXP.TMBC,1,1,1,1,1,1
"Hong Kong SAR, China",HKG,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,0.666,0.666,0.666,0.666,0.666,0.666
"Hong Kong SAR, China",HKG,"Time to import, border compliance (hours)",IC.IMP.TMBC,18.54545,18.54545,18.54545,18.54545,18.54545,18.54545
"Hong Kong SAR, China",HKG,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,1.318182,1.318182,1.318182,1.318182,1.318182,1.318182
Hungary,HUN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,8.5,7.5,7.1,5.4,4.9,4.5
Hungary,HUN,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,8.5,7.5,7.1,5.4,4.9,4.5
Hungary,HUN,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,8.5,7.5,7.1,5.4,4.9,4.5
Hungary,HUN,Time required to start a business (days),IC.REG.DURS,7,7,7,7,7,7
Hungary,HUN,"Time required to start a business, female (days)",IC.REG.DURS.FE,7,7,7,7,7,7
Hungary,HUN,"Time required to start a business, male (days)",IC.REG.DURS.MA,7,7,7,7,7,7
